"movieId","title","genres","Director","Actors","Overview","Production_Countries","Production_Companies","Vote_Average","Vote_Count","Budget","Revenue","Keywords","Runtime","Content_Type","poster_path","backdrop_path","trailer_key"
"79428.0","Dinner for Schmucks (2010)","Comedy","Jay Roach","Paul Rudd, Steve Carell, Stephanie Szostak","Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.","United States of America","Everyman Pictures, Parkes+MacDonald Production","5.726","1869.0","69000000.0","86387857.0","mind control, mouse, idiot, taxidermy, aftercreditsstinger, duringcreditsstinger","114.0","Movie","","",""
"79501.0","Deadly Outlaw: Rekka (a.k.a. Violent Fire) (2002)","Crime|Drama|Thriller","Takashi Miike","Riki Takeuchi, Sonny Chiba, Tetsuro Tamba","After Kunisada's Yakuza leader and father figure is brutally murdered, he and his best friend go on a two-man mission to avenge his death, killing other Yakuza leaders leading to a final confrontation by the old man's killers.","Japan","Toei Video Company","6.55","30.0","0.0","0.0","yakuza","96.0","Movie","","",""
"79536.0","Hellsinki (2009)","Crime","Aleksi Mäkelä","Samuli Edelmann, Peter Franzén, Pihla Viitala","In the mid-1960s, three small-time Finnish bootleggers seize control of their Helsinki neighborhood's black-market liquor business.","Finland","Solar Films","6.39","50.0","2500000.0","0.0","helsinki, finland, based on novel or book, delinquent, gang of thieves","136.0","Movie","","",""
"79553.0","Ip Man 2 (2010)","Action","Wilson Yip","Donnie Yen, Sammo Hung Kam-Bo, Huang Xiaoming","Having defeated the best fighters of the Imperial Japanese army in occupied Shanghai, Ip Man and his family settle in post-war Hong Kong. Struggling to make a living, Master Ip opens a kung fu school to bring his celebrated art of Wing Chun to the troubled youth of Hong Kong. His growing reputation soon brings challenges from powerful enemies, including pre-eminent Hung Gar master, Hung Quan.","China, Hong Kong","Mandarin Films, Golden Harvest Company, Henan Film & TV Production Group, Beijing ShengShi HuaRei Film Investment & Management Co., Desen International Media, Prosperity Pictures, Foshan Pearl River Media Group, Donlord Skykee Film Investment, Teng Yuan Film & TV Media, Beijing Baron Stars Culture Media, Shenzhen Haiguchi Investment, Beijing Xinyinglian Cinema Circuit","7.463","2397.0","12900000.0","36000000.0","martial arts, army, sports, hong kong, master, wing chun, labor, grandmaster, factual","108.0","Movie","","",""
"79572.0","Ramona and Beezus (2010)","Children|Comedy","Elizabeth Allen Rosenbaum","Joey King, Selena Gomez, John Corbett","Ramona is a little girl with a very big imagination and a nose for mischief. Her playful antics keep everyone in her loving family on their toes, including her older sister Beezus, who's just trying to survive her first year of high school. Through all the ups and downs of childhood, Ramona and Beezus learn that anything's possible when you believe in yourself and rely on each other.","United States of America","Dune Entertainment, Di Novi Pictures","6.534","771.0","15000000.0","27293743.0","sibling relationship, parent child relationship, aunt niece relationship, duringcreditsstinger, woman director","103.0","Movie","","",""
"79590.0","The Rebound (2009)","Comedy|Romance","Bart Freundlich","Catherine Zeta-Jones, Justin Bartha, Art Garfunkel","Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be her nanny, and it isn't long until Aram and Sandy find out they get along wonderfully and start to date. But is their relationship real or is it, in fact, just a rebound for both of them?","United States of America","The Film Department, Process Productions","6.498","930.0","0.0","21791288.0","infidelity, new york city, romcom, coffee shop, dating, single mother, green card, older woman younger man relationship, marital separation, male nanny, rebound, cheating husband, marriage for green card","95.0","Movie","","",""
"79592.0","The Other Guys (2010)","Action|Comedy","Adam McKay","Will Ferrell, Mark Wahlberg, Eva Mendes","Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.","United States of America","Columbia Pictures, Gary Sanchez Productions, Mosaic Media Group","6.3","4388.0","100000000.0","170432927.0","new york city, detective, narration, sarcasm, nypd, buddy cop, ceo, buddy comedy, carjacking, jumping off a building, aftercreditsstinger, explosions, partners","107.0","Movie","","",""
"79677.0","The Two Escobars (2010)","Crime|Documentary","Jeff Zimbalist, Michael Zimbalist","María Ester Escobar, Francisco Maturana, Alexis García V.","Pablo Escobar was the richest, most powerful drug kingpin in the world, ruling the Medellin Cartel with an iron fist. Andres Escobar was the biggest soccer star in Colombia. The two were not related, but their fates were inextricably-and fatally-intertwined. Pablo's drug money had turned Andres' national team into South American champions, favored to win the 1994 World Cup in Los Angeles. It was there, in a game against the U.S., that Andres committed one of the most shocking mistakes in soccer history, scoring an ""own goal"" that eliminated his team from the competition and ultimately cost him his life. The Two Escobars is a riveting examination of the intersection of sports, crime, and politics.","Colombia","All Rise Films","7.309","47.0","0.0","0.0","sports, world cup, football (soccer), drugs, sports documentary","100.0","Movie","","",""
"79684.0","Paper Man (2009)","Comedy|Drama","Kieran Mulroney, Michele Mulroney","Jeff Daniels, Emma Stone, Ryan Reynolds","A coming-of-middle-age comedy that chronicles the unlikely friendship between failed author Richard Dunne and a Long Island teen who teaches him a thing or two about growing up, all under the disapproving eye of his long-suffering wife and his imaginary Superhero friend.","United States of America","Koch Media","6.299","353.0","0.0","13514.0","friendship, imaginary friend, long island, new york, author, writer","110.0","Movie","","",""
"79695.0","The Expendables (2010)","Action|Adventure|Thriller","Sylvester Stallone","Sylvester Stallone, Jason Statham, Jet Li","Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.","United States of America, Bulgaria, Germany, Spain","Nimar Studios, Rogue Marble, Millennium Media, Lionsgate, Nu Image Entertainment","6.248","8054.0","80000000.0","274470394.0","rescue, sniper, island, martial arts, tattoo, escape, mercenary, bridge, church, drugs, blade, duringcreditsstinger, exhilarated","103.0","Movie","","",""
"79702.0","Scott Pilgrim vs. the World (2010)","Action|Comedy|Fantasy|Musical|Romance","Edgar Wright","Michael Cera, Mary Elizabeth Winstead, Ellen Wong","As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.","Japan, United Kingdom, United States of America","Marc Platt Productions, Big Talk Studios, Closed on Mondays Entertainment, dentsu","7.487","8263.0","85000000.0","51691156.0","video game, skateboarding, ex-boyfriend, ex-girlfriend, toronto, canada, animated scene, dating, guitar player, break-up, based on graphic novel, group of friends, whipping, hipster, underage girlfriend, unconsciousness, vegan, aftercreditsstinger, garage band, band competition","113.0","Movie","/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg","/rUAZnGMgISkZYJU8o7kuSNj3mPl.jpg","5wL2I_JVzgw"
"79798.0","I Killed My Mother (2009)","Drama","Xavier Dolan","Xavier Dolan, Anne Dorval, François Arnaud","Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.","Canada","Mifilifilms","7.455","1130.0","0.0","0.0","parent child relationship, boarding school, coming of age, male homosexuality, relationship, overbearing mother, single mother, argument, lgbt, lgbt teen, semi autobiographical, mother son relationship, gay theme, french canadian, boys' love (bl), absent father","96.0","Movie","","",""
"79868.0","Heartless (2009)","Fantasy|Horror|Mystery|Thriller","Philip Ridley","Jim Sturgess, Luke Treadaway, Clémence Poésy","The story follows Jamie, a troubled young man with a birthmark on his face, which has left him feeling isolated and fearful, hiding from the world outside. He lives in the East End of London, an area notorious for its violent hooded gangs. According to news reports, the gangs are now wearing demon masks. But, one night, Jamie discovers the terrifying truth.","United Kingdom","Matador Pictures, Isle of Man Film, CrossDay Productions, CinemaNX, May 13 Films, Cinema Two","5.8","169.0","0.0","0.0","gangster, birthmark, pact with the devil","114.0","Movie","","",""
"79879.0","Piranha (2010)","Action|Horror|Thriller","Kishū Izuchi","Shirai Minami, Mutsuo Yoshioka, Mikio Namiki","Natsu  is unable to reveal her feelings to 'bento' (lunchbox) vendor Sone. Through the arrangement of Haruo, a man she has just met, she begins living together with Sone. But things aren't the way she expected them to be...","Japan","Art Port","0.0","0.0","0.0","0.0","romance","76.0","Movie","","",""
"79895.0","The Extraordinary Adventures of Adèle Blanc-Sec (2010)","Action|Adventure|Fantasy|Mystery","Luc Besson","Louise Bourgoin, Mathieu Amalric, Gilles Lellouche","An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.","France, United States of America","EuropaCorp, Apipoulaï Prod, TF1 Films Production","6.2","1433.0","25000000.0","34604339.0","monster, paris, france, mummy, louvre museum, based on comic, dinosaur, tomb, egyptology, adventurer, pterodactyl, mummy's curse, runaway mummy, the extraordinary adventures of adèle blanc-sec, ماجراهای شگفت انگیز ادل بلانسک","105.0","Movie","","",""
"79897.0","Get Low (2009)","Comedy|Drama|Mystery","Aaron Schneider","Robert Duvall, Bill Murray, Sissy Spacek","A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.","United States of America, Germany, Poland","K5 International, Zanuck Independent, David Gundlach Productions, TVN","6.7","321.0","700000.0","10522511.0","hermit, tennessee, funeral director, 1930s","103.0","Movie","","",""
"79946.0","The Joneses (2009)","Comedy|Drama","Derrick Borte","David Duchovny, Demi Moore, Amber Heard","A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.","United States of America","Echo Lake Entertainment, Premiere Picture, 20th Century Fox","6.182","614.0","10000000.0","7022728.0","materialism, duringcreditsstinger","96.0","Movie","","",""
"80083.0","Dragon Ball Z: Dead Zone (1989)","Action|Adventure|Animation|Fantasy|Sci-Fi","Daisuke Nishio","Masako Nozawa, Toshio Furukawa, Hiromi Tsuru","In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.","Japan","Toei Animation, Toei Company","6.8","590.0","0.0","9060335.0","rescue, martial arts, husband wife relationship, fight, immortality, kidnapping, wish, alien, dragon, battle, martial arts master, martial artist, fighting, demon, super villain, brawl, anime, father son relationship, good versus evil, brisk","41.0","Movie","","",""
"80094.0","The Last Exorcism (2010)","Horror|Thriller","Daniel Stamm","Patrick Fabian, Ashley Bell, Iris Bahr","After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.","United States of America, France","Strike Entertainment, StudioCanal, Arcade Pictures","5.7","1075.0","1800000.0","69400000.0","farm, exorcism, louisiana, fraud, evil spirit, human sacrifice, evangelical, preacher, fake documentary, satanic ritual, found footage, satanic cult, pseudo-documentary, documentary crew, pov","87.0","Movie","","",""
"80124.0","Sisters (2001)","Action|Crime|Drama","Satoshi Sakamoto","Reiko Kamiya, Seiki Chiba, Yumika Hayashi","Beautiful sisters Misato and Kaori are both star stewardesses for a new airline. When they hear a rumor that a major airline is sending investigators to poach the top stewardesses from other airlines,  they offer sexual services to customers who look like investigators, but...","Japan","Film House, Xces Film","2.0","2.0","0.0","0.0","japan, stewardess, exploitation, roman, softcore, pretty woman, pink film","62.0","Movie","","",""
"80126.0","The American (2010)","Drama|Thriller","Anton Corbijn","George Clooney, Violante Placido, Thekla Reuten","Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.","United Kingdom, United States of America","Twins Financing, This is that, Focus Features, Greenlit Rights, Smokehouse Pictures","5.968","1434.0","20000000.0","67900000.0","mission, assassin, prostitute, italy, anti hero, mexican standoff, village, sweden, melancholy, revenge, priest, mysterious, paranoid, somber, intense","104.0","Movie","/5OEOsRaBsSxD0qBtAhus0iKDzr.jpg","/tjdjDn10yDK5R7b6HdwtTASqwmE.jpg","ChQB0vpCQWw"
"80139.0","Jackass 2.5 (2007)","Comedy|Documentary","Jeff Tremaine","Johnny Knoxville, Steve-O, Bam Margera","The crew have now set off to finish what as left over from Jackass 2.0, and in this version they have Wee Man use a 'pee' gun on themselves, having a mini motor bike fracas in the grocery mall, a sperm test, a portly crew member disguised as King Kong, as well as include three episodes of their hilarious adventures in India.","United States of America","Paramount Pictures Digital Entertainment, Dickhouse Productions, Lynch Siderow Productions, MTV","6.145","585.0","0.0","0.0","pain, disgust, stunt, stuntman, stupidity, shocking","64.0","Movie","","",""
"80162.0","The Horde (2009)","Action|Horror|Thriller","Yannick Dahan, Benjamin Rocher","Claude Perron, Jean-Pierre Martins, Ériq Ebouaney","A bunch of crooked cops raid a ruined building located in an impoverished suburb of Paris, determined to furiously avenge the death of one of them, murdered by the ruthless criminal gang hidden on top of the dark labyrinth that will become a deathly trap when the living, unexpectedly turned into the undead by a mysterious plague, begin to devour the world.","France","Le Pacte, Capture The Flag Films, Coficup, Canal+, CinéCinéma","5.954","489.0","3100000.0","0.0","paris, france, high rise, criminal gang, zombie apocalypse, crooked cops, paris suburb","98.0","Movie","","",""
"80166.0","The Switch (2010)","Comedy|Romance","Will Speck, Josh Gordon","Jennifer Aniston, Jason Bateman, Patrick Wilson","Kassie is a smart, fun-loving single woman who, despite her neurotic best friend Wally’s objections, decides it’s time to have a baby – even if it means doing it herself… with a little help from a charming sperm donor. But, unbeknownst to her, Kassie’s plans go awry because of a last-minute switch that isn’t discovered until seven years later… when Wally gets acquainted with Kassie’s cute, though slightly neurotic, son.","United States of America","Mandate Pictures, Echo Films, Miramax, Bona Fide Productions","6.23","1968.0","19000000.0","49830607.0","new york city, pregnancy, hypochondriac, little boy, single mother, based on short story, sperm donor, artificial insemination, precocious child, neurotic, wanting to have children, drunkenness, no memory, secret, best friends, moving back home","101.0","Movie","","",""
"80219.0","Machete (2010)","Action|Adventure|Comedy|Crime|Thriller","Robert Rodriguez, Ethan Maniquis","Danny Trejo, Michelle Rodriguez, Jessica Alba","After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.","United States of America, Germany, United Kingdom","Overnight Films, Troublemaker Studios","6.336","3432.0","10500000.0","45491656.0","loss of loved one, illegal immigration, border patrol, immigration law, machete, politician, patrol, sniper rifle, hard to kill, brutal death","105.0","Movie","","",""
"80241.0","Going the Distance (2010)","Comedy|Romance","Nanette Burstein","Drew Barrymore, Justin Long, Charlie Day","Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.","United States of America","New Line Cinema, Offspring Entertainment","6.094","754.0","32000000.0","42045846.0","new york city, newspaper, airplane, waitress, san francisco, california, writer, masturbation, phone sex, text messaging, intern, long distance relationship, woman director, record company, skype","102.0","Movie","","",""
"80363.0","Resident Evil: Afterlife (2010)","Action|Horror|Sci-Fi|Thriller|IMAX","Paul W. S. Anderson","Milla Jovovich, Wentworth Miller, Ali Larter","In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.","Canada, Germany, United States of America","Screen Gems, Constantin Film, Davis Films/Impact Pictures","6.06","4053.0","60000000.0","300228084.0","dystopia, post-apocalyptic future, undead, evil corporation, biohazard, zombie, based on video game, duringcreditsstinger","97.0","Movie","","",""
"80454.0","Princess (2010)","Drama","Bertrand Tavernier","Mélanie Thierry, Lambert Wilson, Gaspard Ulliel","Set in the high courts of 16th Century France, where the wars of religion between Catholics and Protestants are raging. Marie de Mézières, a beautiful young aristocrat, is in love with Henri de Guise, but her hand in marriage is promised to the Prince of Montpensier.","France, Germany, Belgium","Paradis Films, StudioCanal, France 2 Cinéma, France 3 Cinéma, Pandora Filmproduktion, MEDIA Programme of the European Union, Outsider Productions","6.3","273.0","14734000.0","6775121.0","princess, mask, infidelity, france, forbidden love, duke, love, based on short story, 16th century, aristocracy","139.0","Movie","","",""
"80463.0","The Social Network (2010)","Drama","David Fincher","Jesse Eisenberg, Andrew Garfield, Armie Hammer","In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.","United States of America","Columbia Pictures, Relativity Media, Scott Rudin Productions, Michael De Luca Productions, Trigger Street Productions","7.371","12726.0","40000000.0","224920315.0","hacker, based on novel or book, boston, massachusetts, ex-girlfriend, harvard university, narcissism, based on true story, hacking, historical fiction, twins, double cross, creator, frat party, social network, deposition, intellectual property, entrepreneur, arrogance, social media, meditative, young entrepreneur, facebook, legal drama, antagonistic, callous, wry","121.0","Movie","","",""
"80478.0","A Man Vanishes (1967)","Documentary|Drama|Mystery","Shōhei Imamura","Yoshie Hayakawa, Shōhei Imamura, Shigeru Tsuyuguchi","A Man Vanishes examines the concept of Johatsu, tackling the phenomenon of people missing in Japan over the years. It picks one such person from the list, someone who had seemed to disappear from the face of the earth due to embezzlement from his company, and the filmmakers begin an investigative documentary into the reasons behind and attempt at tracking him down.","Japan","Art Theatre Guild, Imamura Productions, Nihon Eiga Shinsha","6.729","24.0","0.0","0.0","village, interview, salesman, missing person","130.0","Movie","","",""
"80489.0","The Town (2010)","Crime|Drama|Thriller","Ben Affleck","Ben Affleck, Jeremy Renner, Rebecca Hall","Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.","United Kingdom, United States of America","Legendary Pictures, GK Films, Thunder Road, Warner Bros. Pictures","7.2","5357.0","37000000.0","154026136.0","drug dealer, based on novel or book, ambulance, boston, massachusetts, money laundering, irish-american, bank manager, massachusetts, florist, flower shop, stolen money, hold-up robbery, volunteer, heist, friends, boston garden, shootout, police chase, best friend, bank robbery, car fire, fenway park, criminal gang, desperate, fbi agent, violence","125.0","Movie","","",""
"80549.0","Easy A (2010)","Comedy|Romance","Will Gluck","Emma Stone, Penn Badgley, Amanda Bynes","Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.","United States of America","Screen Gems, Olive Bridge Entertainment","6.808","7176.0","8000000.0","75026327.0","high school, small town, lie, loss of virginity, coming of age, teen movie, school, female protagonist, high school student, teen comedy, intelligent, duringcreditsstinger, small town girl, rumor, teen drama, pretend relationship, gay friend, teenager","93.0","Movie","","",""
"80551.0","Eat Pray Love (2010)","Drama|Romance","Ryan Murphy","Julia Roberts, Javier Bardem, James Franco","Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.","United States of America","Red Om Films, Columbia Pictures, Plan B Entertainment","6.2","2546.0","60000000.0","204594016.0","based on novel or book, change, italy, indonesia, love, travel, female protagonist, india, divorce, consciousness, around the world, balance, bali, self consciousness, resilience, italian cuisine, soul searching, simple life","133.0","Movie","","",""
"80553.0","Howl (2010)","Drama","Jeffrey Friedman, Rob Epstein","James Franco, Todd Rotondi, Jon Prescott","It's San Francisco in 1957, and an American masterpiece is put on trial. Howl, the film, recounts this dark moment using three interwoven threads: the tumultuous life events that led a young Allen Ginsberg to find his true voice as an artist, society's reaction (the obscenity trial), and mind-expanding animation that echoes the startling originality of the poem itself. All three coalesce in a genre-bending hybrid that brilliantly captures a pivotal moment-the birth of a counterculture.","United States of America","Rabbit Bandini Productions, Werc Werk Works, Oscilloscope","6.463","188.0","5000000.0","1183258.0","freedom, poetry, literature, psychiatric hospital, male homosexuality, counter-culture, 1950s, gay theme","84.0","Movie","","",""
"80572.0","I'm Still Here (2010)","Comedy|Drama","Casey Affleck","Joaquin Phoenix, Antony Langdon, Carey Perloff","I'm Still Here is a portrayal of a tumultuous year in the life of actor Joaquin Phoenix. With remarkable access, the film follows the Oscar-nominee as he announces his retirement from a successful film career in the fall of 2008 and sets off to reinvent himself as a hip-hop musician. The film is a portrait of an artist at a crossroads and explores notions of courage and creative reinvention, as well as the ramifications of a life spent in the public eye.","United States of America","They Are Going To Kill Us Productions","5.969","389.0","0.0","626396.0","hip-hop, mockumentary, movie star, duringcreditsstinger, marihuana","107.0","Movie","","",""
"80584.0","Patrik Age 1.5 (2008)","Comedy|Drama|Romance","Ella Lemhagen","Gustaf Skarsgård, Torkel Petersson, Tom Ljungman","Göran and Sven have been cleared for adoption and they have a possibility to adopt a swedish orphan, Patrik 1,5. But when Patrik arrives he turns out to be someone else, not the little boy they were expecting. A comma had been misplaced, and in comes a 15-year-old homophobic with a criminal past.","Sweden","Filmlance International, SVT, Sonet Film, Film i Väst","6.8","112.0","0.0","3250537.0","homophobia, delinquent, adoption, teenage boy, gay parent, lgbt, woman director, gay theme","98.0","Movie","","",""
"80586.0","Flipped (2010)","Comedy|Drama|Romance","Rob Reiner","Madeline Carroll, Callan McAuliffe, Rebecca De Mornay","When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.","United States of America","Reiner / Greisman Productions, Castle Rock Entertainment","8.011","3206.0","14000000.0","4324817.0","based on novel or book, shyness, family relationships, unrequited love, neighbor, teenage boy, first crush, young love, opposites attract, multiple perspectives, 1950s, 1960s, based on young adult novel","89.0","Movie","","",""
"80590.0","Wall Street: Money Never Sleeps (2010)","Drama","Oliver Stone","Michael Douglas, Shia LaBeouf, Josh Brolin","As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.","United States of America","Pressman Film, Dune Entertainment III, Dune Entertainment, 20th Century Fox","6.087","1614.0","70000000.0","134748021.0","wall street, duringcreditsstinger, hostile, domineering, complex, anxious, cautionary, audacious, doubtful","133.0","Movie","","",""
"80615.0","Legend of the Guardians: The Owls of Ga'Hoole (2010)","Adventure|Animation|Fantasy|IMAX","Zack Snyder","Jim Sturgess, Ryan Kwanten, Hugo Weaving","When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.","Australia, United States of America","Warner Bros. Pictures, Village Roadshow Pictures, Animal Logic, GOG Productions","6.818","2399.0","80000000.0","140073390.0","friendship, villain, heroism, brother against brother, clash of clans, owl","97.0","Movie","","",""
"80693.0","It's Kind of a Funny Story (2010)","Comedy|Drama","Anna Boden, Ryan Fleck","Keir Gilchrist, Emma Roberts, Zach Galifianakis","A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.","United States of America","Focus Features, Wayfare Entertainment, Misher Films, Journeyman Pictures, Gowanus Projections, Start Media","6.961","2398.0","8000000.0","6491240.0","depression, suicide, based on novel or book, coming of age, teen movie, psychiatric ward, woman director, based on young adult novel","102.0","Movie","","",""
"80727.0","Middle Men (2009)","Comedy|Crime|Drama","George Gallo","Luke Wilson, Giovanni Ribisi, Gabriel Macht","Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.","United States of America","Paramount Pictures, Mallick Media, Oxymoron Entertainment, Middle Pictures","6.5","334.0","22000000.0","0.0","pornography, corruption, texas, nightclub, stripper, deception, website, money, wealth, murder, mobster, mafia, internet, explosion, drugs, addict, fired","105.0","Movie","","",""
"80748.0","Alice in Wonderland (1933)","Adventure|Children|Fantasy","Norman Z. McLeod","Charlotte Henry, Richard Arlen, Roscoe Ates","In Victorian England, a bored young girl dreams that she has entered a fantasy world called Wonderland, populated by even more fantastic characters.","United States of America","Paramount Pictures","6.0","61.0","0.0","0.0","black and white, based on young adult novel","76.0","Movie","","",""
"80831.0","Let Me In (2010)","Drama|Horror|Mystery","Matt Reeves","Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins","A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.","Sweden, United Kingdom, United States of America","Hammer Film Productions, EFTI, Overture Films, Exclusive Media","6.793","2134.0","20000000.0","24145613.0","based on novel or book, vampire, bullying, bully, child vampire, young boy, biting, dead boy, rescue from drowning, protective father, 1980s, genderfluid, horror remake","116.0","Movie","","",""
"80834.0","Sintel (2010)","Animation|Fantasy","Colin Levy","Halina Reijn, Thom Hoffman","A wandering warrior finds an unlikely friend in the form of a young dragon. The two develop a close bond, until one day the dragon is snatched away. She then sets out on a relentless quest to reclaim her friend, finding in the end that her quest exacts a far greater price than she had ever imagined.","Netherlands","Blender Foundation","7.385","169.0","450000.0","0.0","pet, dragon, short film","14.0","Movie","","",""
"80839.0","Secretariat (2010)","Adventure|Drama","Randall Wallace","Diane Lane, John Malkovich, Scott Glenn","Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.","United States of America","Walt Disney Pictures, Fast Track Productions, Mayhem Pictures","7.412","620.0","35000000.0","60300000.0","horseback riding, horse race, 1970s, biography, based on true story, equestrian, stallion, eccentricity, triple crown","123.0","Movie","","",""
"80846.0","Devil (2010)","Horror|Mystery|Thriller","John Erick Dowdle","Chris Messina, Bojana Novaković, Jenny O'Hara","A group of people are trapped in an elevator high above Philadelphia, and one of them is the devil.","United States of America","Universal Pictures, MRC, The Night Chronicles, Relativity Media","6.1","3000.0","10000000.0","33583175.0","supernatural, murder, devil, trapped, sole survivor, flickering light, lights out, trapped in an elevator, broken elevator, elevator, supernatural horror, suspense, killer among us, stuck in elevator","80.0","Movie","","",""
"80858.0","You Again (2010)","Comedy","Andy Fickman","Kristen Bell, Jamie Lee Curtis, Sigourney Weaver","History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.","United States of America","Oops Doughnuts Productions, Touchstone Pictures, Frontier Pictures","6.282","1272.0","20000000.0","32054369.0","sibling relationship, marriage, bullying, rivalry, bully, wedding, humiliation, sister-in-law, duringcreditsstinger","105.0","Movie","","",""
